geneid,Symbol
ENSG00000138613,APH1B
ENSG00000166181,API5
ENSG00000234558,API5P1
ENSG00000213962,API5P2
ENSG00000149089,APIP
ENSG00000169621,APLF
ENSG00000171388,APLN
ENSG00000134817,APLNR
ENSG00000105290,APLP1
ENSG00000084234,APLP2
ENSG00000101474,APMAP
ENSG00000118137,APOA1
ENSG00000235910,APOA1-AS
ENSG00000158874,APOA2
ENSG00000110244,APOA4
ENSG00000110243,APOA5
ENSG00000084674,APOB
ENSG00000111701,APOBEC1
ENSG00000124701,APOBEC2
ENSG00000128383,APOBEC3A
ENSG00000248822,APOBEC3AP1
ENSG00000179750,APOBEC3B
ENSG00000249310,APOBEC3B-AS1
ENSG00000244509,APOBEC3C
ENSG00000243811,APOBEC3D
ENSG00000128394,APOBEC3F
ENSG00000239713,APOBEC3G
ENSG00000100298,APOBEC3H
ENSG00000173627,APOBEC4
ENSG00000184730,APOBR
ENSG00000130208,APOC1
ENSG00000214855,APOC1P1
ENSG00000234906,APOC2
ENSG00000110245,APOC3
ENSG00000267467,APOC4
ENSG00000224916,APOC4-APOC2
ENSG00000189058,APOD
ENSG00000130203,APOE
ENSG00000175336,APOF
ENSG00000091583,APOH
ENSG00000100342,APOL1
ENSG00000128335,APOL2
ENSG00000128284,APOL3
ENSG00000100336,APOL4
ENSG00000128313,APOL5
ENSG00000221963,APOL6
ENSG00000178878,APOLD1
ENSG00000204444,APOM
ENSG00000184831,APOO
ENSG00000155008,APOOL
ENSG00000270560,APOOP1
ENSG00000240902,APOOP2
ENSG00000255700,APOOP3
ENSG00000248122,APOOP4
ENSG00000260240,APOOP5
ENSG00000256053,APOPT1
ENSG00000142192,APP
ENSG00000062725,APPBP2
ENSG00000157500,APPL1
ENSG00000136044,APPL2
ENSG00000198931,APRT
ENSG00000214293,APTR
ENSG00000137074,APTX
ENSG00000240583,AQP1
ENSG00000167580,AQP2
ENSG00000165272,AQP3
ENSG00000171885,AQP4
ENSG00000260372,AQP4-AS1
ENSG00000161798,AQP5
ENSG00000086159,AQP6
ENSG00000165269,AQP7
ENSG00000186466,AQP7P1
ENSG00000181997,AQP7P2
ENSG00000279688,AQP7P3
ENSG00000176115,AQP7P4
ENSG00000278122,AQP7P5
ENSG00000103375,AQP8
ENSG00000103569,AQP9
ENSG00000021776,AQR
ENSG00000169083,AR
ENSG00000078061,ARAF
ENSG00000231264,ARAFP1
ENSG00000224368,ARAFP2
ENSG00000227298,ARAFP3
ENSG00000186635,ARAP1
ENSG00000256007,ARAP1-AS1
ENSG00000245148,ARAP1-AS2
ENSG00000047365,ARAP2
ENSG00000120318,ARAP3
ENSG00000198576,ARC
ENSG00000095139,ARCN1
ENSG00000109321,AREG
ENSG00000119682,AREL1
ENSG00000143761,ARF1
ENSG00000219807,ARF1P1
ENSG00000213137,ARF1P2
ENSG00000253885,ARF1P3
ENSG00000134287,ARF3
ENSG00000168374,ARF4
ENSG00000272146,ARF4-AS1
ENSG00000271525,ARF4P1
ENSG00000236527,ARF4P2
ENSG00000214051,ARF4P3
ENSG00000231222,ARF4P4
ENSG00000004059,ARF5
ENSG00000165527,ARF6
ENSG00000101199,ARFGAP1
ENSG00000149182,ARFGAP2
ENSG00000242247,ARFGAP3
ENSG00000066777,ARFGEF1
ENSG00000124198,ARFGEF2
ENSG00000112379,ARFGEF3
ENSG00000164144,ARFIP1
ENSG00000132254,ARFIP2
ENSG00000101246,ARFRP1
ENSG00000118520,ARG1
ENSG00000081181,ARG2
ENSG00000186103,ARGFX
ENSG00000265293,ARGFXP2
ENSG00000134884,ARGLU1
ENSG00000175220,ARHGAP1
ENSG00000089820,ARHGAP4
ENSG00000100852,ARHGAP5
ENSG00000258655,ARHGAP5-AS1
ENSG00000047648,ARHGAP6
ENSG00000241484,ARHGAP8
ENSG00000123329,ARHGAP9
ENSG00000141522,ARHGDIA
ENSG00000111348,ARHGDIB
ENSG00000242173,ARHGDIG
ENSG00000076928,ARHGEF1
ENSG00000116584,ARHGEF2
ENSG00000163947,ARHGEF3
ENSG00000136002,ARHGEF4
ENSG00000050327,ARHGEF5
ENSG00000129675,ARHGEF6
ENSG00000102606,ARHGEF7
ENSG00000227352,ARHGEF7-AS1
ENSG00000235875,ARHGEF7-AS2
ENSG00000233644,ARHGEF7-IT1
ENSG00000131089,ARHGEF9
ENSG00000231729,ARHGEF9-IT1
ENSG00000117713,ARID1A
ENSG00000049618,ARID1B
ENSG00000189079,ARID2
ENSG00000116017,ARID3A
ENSG00000179361,ARID3B
ENSG00000205143,ARID3C
ENSG00000032219,ARID4A
ENSG00000054267,ARID4B
ENSG00000196843,ARID5A
ENSG00000150347,ARID5B
ENSG00000166233,ARIH1
ENSG00000177479,ARIH2
ENSG00000221883,ARIH2OS
ENSG00000120805,ARL1
ENSG00000213465,ARL2
ENSG00000102931,ARL2BP
ENSG00000258071,ARL2BPP2
ENSG00000215486,ARL2BPP3
ENSG00000249312,ARL2BPP4
ENSG00000254351,ARL2BPP5
ENSG00000248355,ARL2BPP6
ENSG00000230418,ARL2BPP7
ENSG00000138175,ARL3
ENSG00000122644,ARL4A
ENSG00000122872,ARL4AP1
ENSG00000248780,ARL4AP2
ENSG00000228291,ARL4AP3
ENSG00000231395,ARL4AP4
ENSG00000218996,ARL4AP5
ENSG00000188042,ARL4C
ENSG00000175906,ARL4D
ENSG00000162980,ARL5A
ENSG00000227864,ARL5AP1
ENSG00000236818,ARL5AP2
ENSG00000228431,ARL5AP3
ENSG00000224806,ARL5AP4
ENSG00000165997,ARL5B
ENSG00000141748,ARL5C
ENSG00000113966,ARL6
ENSG00000170540,ARL6IP1
ENSG00000255664,ARL6IP1P1
ENSG00000225355,ARL6IP1P2
ENSG00000255014,ARL6IP1P3
ENSG00000182196,ARL6IP4
ENSG00000144746,ARL6IP5
ENSG00000177917,ARL6IP6
ENSG00000143862,ARL8A
ENSG00000134108,ARL8B
ENSG00000196503,ARL9
ENSG00000104442,ARMC1
ENSG00000118690,ARMC2
ENSG00000230290,ARMC2-AS1
ENSG00000165309,ARMC3
ENSG00000169126,ARMC4
ENSG00000238021,ARMC4P1
ENSG00000140691,ARMC5
ENSG00000105676,ARMC6
ENSG00000125449,ARMC7
ENSG00000114098,ARMC8
ENSG00000225254,ARMC8P1
ENSG00000135931,ARMC9
ENSG00000126947,ARMCX1
ENSG00000184867,ARMCX2
ENSG00000102401,ARMCX3
ENSG00000228275,ARMCX3-AS1
ENSG00000196440,ARMCX4
ENSG00000125962,ARMCX5
ENSG00000271147,ARMCX5-GPRASP2
ENSG00000198960,ARMCX6
ENSG00000204072,ARMCX7P
ENSG00000254636,ARMS2
ENSG00000146476,ARMT1
ENSG00000143437,ARNT
ENSG00000172379,ARNT2
ENSG00000133794,ARNTL
ENSG00000029153,ARNTL2
ENSG00000245311,ARNTL2-AS1
ENSG00000241685,ARPC1A
ENSG00000130429,ARPC1B
ENSG00000163466,ARPC2
ENSG00000111229,ARPC3
ENSG00000226284,ARPC3P1
ENSG00000238137,ARPC3P2
ENSG00000214027,ARPC3P5
ENSG00000241553,ARPC4
ENSG00000250151,ARPC4-TTLL3
ENSG00000162704,ARPC5
ENSG00000136950,ARPC5L
ENSG00000242498,ARPIN
ENSG00000128989,ARPP19
ENSG00000172995,ARPP21
ENSG00000230830,ARPP21-AS1
ENSG00000120500,ARR3
ENSG00000137486,ARRB1
ENSG00000141480,ARRB2
ENSG00000197070,ARRDC1
ENSG00000203993,ARRDC1-AS1
ENSG00000105643,ARRDC2
ENSG00000113369,ARRDC3
ENSG00000281357,ARRDC3-AS1
ENSG00000140450,ARRDC4
ENSG00000205784,ARRDC5
ENSG00000100299,ARSA
ENSG00000113273,ARSB
ENSG00000006756,ARSD
ENSG00000229851,ARSD-AS1
ENSG00000225117,ARSDP1
ENSG00000157399,ARSE
ENSG00000224060,ARSEP1
ENSG00000062096,ARSF
ENSG00000232226,ARSFP1
ENSG00000141337,ARSG
ENSG00000205667,ARSH
ENSG00000183876,ARSI
ENSG00000180801,ARSJ
ENSG00000164291,ARSK
ENSG00000129744,ART1
ENSG00000237408,ART2BP
ENSG00000238048,ART2P
ENSG00000156219,ART3
ENSG00000111339,ART4
ENSG00000167311,ART5
ENSG00000117407,ARTN
ENSG00000173409,ARV1
ENSG00000099889,ARVCF
ENSG00000004848,ARX
ENSG00000214435,AS3MT
ENSG00000104763,ASAH1
ENSG00000188611,ASAH2
ENSG00000204147,ASAH2B
ENSG00000153317,ASAP1
ENSG00000280543,ASAP1-IT2
ENSG00000151693,ASAP2
ENSG00000088280,ASAP3
ENSG00000065802,ASB1
ENSG00000100628,ASB2
ENSG00000115239,ASB3
ENSG00000005981,ASB4
ENSG00000164122,ASB5
ENSG00000148331,ASB6
ENSG00000183475,ASB7
ENSG00000177981,ASB8
ENSG00000102048,ASB9
ENSG00000258527,ASB9P1
ENSG00000138303,ASCC1
ENSG00000100325,ASCC2
ENSG00000112249,ASCC3
ENSG00000139352,ASCL1
ENSG00000183734,ASCL2
ENSG00000176009,ASCL3
ENSG00000187855,ASCL4
ENSG00000232237,ASCL5
ENSG00000111875,ASF1A
ENSG00000105011,ASF1B
ENSG00000141505,ASGR1
ENSG00000161944,ASGR2
ENSG00000116539,ASH1L
ENSG00000235919,ASH1L-AS1
ENSG00000227773,ASH1L-IT1
ENSG00000129691,ASH2L
ENSG00000224144,ASH2LP1
ENSG00000237428,ASH2LP2
ENSG00000225724,ASH2LP3
ENSG00000110881,ASIC1
ENSG00000108684,ASIC2
ENSG00000213199,ASIC3
ENSG00000072182,ASIC4
ENSG00000256394,ASIC5
ENSG00000101440,ASIP
ENSG00000126522,ASL
ENSG00000244723,ASLP1
ENSG00000196433,ASMT
ENSG00000169093,ASMTL
ENSG00000236017,ASMTL-AS1
ENSG00000198356,ASNA1
ENSG00000070669,ASNS
ENSG00000138381,ASNSD1
ENSG00000248498,ASNSP1
ENSG00000236554,ASNSP3
ENSG00000251470,ASNSP4
ENSG00000267333,ASNSP6
ENSG00000108381,ASPA
ENSG00000204653,ASPDH
ENSG00000166183,ASPG
ENSG00000198363,ASPH
ENSG00000174939,ASPHD1
ENSG00000128203,ASPHD2
ENSG00000066279,ASPM
ENSG00000106819,ASPN
ENSG00000244617,ASPRV1
ENSG00000169696,ASPSCR1
ENSG00000162174,ASRGL1
ENSG00000130707,ASS1
ENSG00000220517,ASS1P1
ENSG00000223922,ASS1P2
ENSG00000213487,ASS1P4
ENSG00000227881,ASS1P5
ENSG00000215583,ASS1P6
ENSG00000236893,ASS1P7
ENSG00000251418,ASS1P8
ENSG00000217791,ASS1P9
ENSG00000034533,ASTE1
ENSG00000188886,ASTL
ENSG00000152092,ASTN1
ENSG00000148219,ASTN2
ENSG00000229105,ASTN2-AS1
ENSG00000171456,ASXL1
ENSG00000143970,ASXL2
ENSG00000141431,ASXL3
ENSG00000154438,ASZ1
ENSG00000138138,ATAD1
ENSG00000156802,ATAD2
ENSG00000119778,ATAD2B
ENSG00000197785,ATAD3A
ENSG00000160072,ATAD3B
ENSG00000215915,ATAD3C
ENSG00000176208,ATAD5
ENSG00000137343,ATAT1
ENSG00000167654,ATCAY
ENSG00000107669,ATE1
ENSG00000226864,ATE1-AS1
ENSG00000123268,ATF1
ENSG00000219387,ATF1P1
ENSG00000115966,ATF2
ENSG00000162772,ATF3
ENSG00000128272,ATF4
ENSG00000213338,ATF4P1
ENSG00000273041,ATF4P2
ENSG00000228218,ATF4P3
ENSG00000256167,ATF4P4
ENSG00000169136,ATF5
ENSG00000118217,ATF6
ENSG00000213676,ATF6B
ENSG00000170653,ATF7
ENSG00000171681,ATF7IP
ENSG00000166669,ATF7IP2
ENSG00000110046,ATG2A
ENSG00000066739,ATG2B
ENSG00000144848,ATG3
ENSG00000224357,ATG3P1
ENSG00000101844,ATG4A
ENSG00000232735,ATG4AP1
ENSG00000168397,ATG4B
ENSG00000125703,ATG4C
ENSG00000130734,ATG4D
ENSG00000057663,ATG5
ENSG00000197548,ATG7
ENSG00000198925,ATG9A
ENSG00000181652,ATG9B
ENSG00000138363,ATIC
ENSG00000198513,ATL1
ENSG00000119787,ATL2
ENSG00000184743,ATL3
ENSG00000149311,ATM
ENSG00000166454,ATMIN
ENSG00000111676,ATN1
ENSG00000172238,ATOH1
ENSG00000179774,ATOH7
ENSG00000168874,ATOH8
ENSG00000177556,ATOX1
ENSG00000163399,ATP1A1
ENSG00000203865,ATP1A1-AS1
ENSG00000018625,ATP1A2
ENSG00000105409,ATP1A3
ENSG00000132681,ATP1A4
ENSG00000143153,ATP1B1
ENSG00000249212,ATP1B1P1
ENSG00000129244,ATP1B2
ENSG00000069849,ATP1B3
ENSG00000244124,ATP1B3-AS1
ENSG00000271707,ATP1B3P1
ENSG00000101892,ATP1B4
ENSG00000196296,ATP2A1
ENSG00000260442,ATP2A1-AS1
ENSG00000174437,ATP2A2
ENSG00000074370,ATP2A3
ENSG00000070961,ATP2B1
ENSG00000271614,ATP2B1-AS1
ENSG00000157087,ATP2B2
ENSG00000236999,ATP2B2-IT1
ENSG00000224771,ATP2B2-IT2
ENSG00000067842,ATP2B3
ENSG00000058668,ATP2B4
ENSG00000017260,ATP2C1
ENSG00000064270,ATP2C2
ENSG00000261286,ATP2C2-AS1
ENSG00000105675,ATP4A
ENSG00000186009,ATP4B
ENSG00000125375,ATP5S
ENSG00000071553,ATP6AP1
ENSG00000205464,ATP6AP1L
ENSG00000182220,ATP6AP2
ENSG00000114573,ATP6V1A
ENSG00000116039,ATP6V1B1
ENSG00000239322,ATP6V1B1-AS1
ENSG00000147416,ATP6V1B2
ENSG00000155097,ATP6V1C1
ENSG00000143882,ATP6V1C2
ENSG00000100554,ATP6V1D
ENSG00000131100,ATP6V1E1
ENSG00000225099,ATP6V1E1P1
ENSG00000250565,ATP6V1E2
ENSG00000128524,ATP6V1F
ENSG00000136888,ATP6V1G1
ENSG00000253502,ATP6V1G1P2
ENSG00000224662,ATP6V1G1P3
ENSG00000233343,ATP6V1G1P4
ENSG00000249372,ATP6V1G1P6
ENSG00000230474,ATP6V1G1P7
ENSG00000213760,ATP6V1G2
ENSG00000254870,ATP6V1G2-DDX39B
ENSG00000151418,ATP6V1G3
ENSG00000047249,ATP6V1H
ENSG00000165240,ATP7A
ENSG00000123191,ATP7B
ENSG00000124406,ATP8A1
ENSG00000132932,ATP8A2
ENSG00000229800,ATP8A2P2
ENSG00000233963,ATP8A2P3
ENSG00000081923,ATP8B1
ENSG00000143515,ATP8B2
ENSG00000130270,ATP8B3
ENSG00000104043,ATP8B4
ENSG00000179766,ATP8B5P
ENSG00000054793,ATP9A
ENSG00000166377,ATP9B
ENSG00000123472,ATPAF1
ENSG00000171953,ATPAF2
ENSG00000175054,ATR
ENSG00000138085,ATRAID
ENSG00000164053,ATRIP
ENSG00000088812,ATRN
ENSG00000107518,ATRNL1
ENSG00000085224,ATRX
ENSG00000124788,ATXN1
ENSG00000224470,ATXN1L
ENSG00000204842,ATXN2
ENSG00000258099,ATXN2-AS
ENSG00000168488,ATXN2L
ENSG00000066427,ATXN3
ENSG00000123594,ATXN3L
ENSG00000163635,ATXN7
ENSG00000146776,ATXN7L1
ENSG00000162650,ATXN7L2
ENSG00000087152,ATXN7L3
ENSG00000253719,ATXN7L3B
ENSG00000230223,ATXN8OS
ENSG00000148090,AUH
ENSG00000127423,AUNIP
ENSG00000115307,AUP1
ENSG00000087586,AURKA
ENSG00000175756,AURKAIP1
ENSG00000213033,AURKAPS1
ENSG00000230165,AURKAPS2
ENSG00000178999,AURKB
ENSG00000105146,AURKC
ENSG00000158321,AUTS2
ENSG00000169857,AVEN
ENSG00000135407,AVIL
ENSG00000105778,AVL9
ENSG00000101200,AVP
ENSG00000119986,AVPI1
ENSG00000166148,AVPR1A
ENSG00000198049,AVPR1B
ENSG00000126895,AVPR2
ENSG00000204195,AWAT1
ENSG00000147160,AWAT2
ENSG00000162779,AXDND1
ENSG00000103126,AXIN1
ENSG00000168646,AXIN2
ENSG00000167601,AXL
ENSG00000160862,AZGP1
ENSG00000214313,AZGP1P1
ENSG00000214252,AZGP1P2
ENSG00000163512,AZI2
ENSG00000155096,AZIN1
ENSG00000253320,AZIN1-AS1
ENSG00000142920,AZIN2
ENSG00000172232,AZU1
ENSG00000270444,AZU1P1
ENSG00000166710,B2M
ENSG00000169255,B3GALNT1
ENSG00000229948,B3GALNT1P1
ENSG00000162885,B3GALNT2
ENSG00000218725,B3GALNT2P1
ENSG00000172318,B3GALT1
ENSG00000162630,B3GALT2
ENSG00000235863,B3GALT4
ENSG00000183778,B3GALT5
ENSG00000184809,B3GALT5-AS1
ENSG00000176022,B3GALT6
ENSG00000109956,B3GAT1
ENSG00000112309,B3GAT2
ENSG00000149541,B3GAT3
ENSG00000244009,B3GAT3P1
ENSG00000187676,B3GLCT
ENSG00000170340,B3GNT2
ENSG00000229946,B3GNT2P1
ENSG00000179913,B3GNT3
ENSG00000176383,B3GNT4
ENSG00000176597,B3GNT5
ENSG00000198488,B3GNT6
ENSG00000156966,B3GNT7
ENSG00000177191,B3GNT8
ENSG00000237172,B3GNT9
ENSG00000175711,B3GNTL1
ENSG00000251237,B3GNTL1P1
ENSG00000271328,B3GNTL1P2
ENSG00000135454,B4GALNT1
ENSG00000167080,B4GALNT2
ENSG00000248883,B4GALNT2P1
ENSG00000139044,B4GALNT3
ENSG00000182272,B4GALNT4
ENSG00000086062,B4GALT1
ENSG00000233554,B4GALT1-AS1
ENSG00000117411,B4GALT2
ENSG00000158850,B4GALT3
ENSG00000121578,B4GALT4
ENSG00000240254,B4GALT4-AS1
ENSG00000158470,B4GALT5
ENSG00000118276,B4GALT6
ENSG00000027847,B4GALT7
ENSG00000174684,B4GAT1
ENSG00000108641,B9D1
ENSG00000123810,B9D2
ENSG00000164929,BAALC
ENSG00000247081,BAALC-AS1
ENSG00000236939,BAALC-AS2
ENSG00000136881,BAAT
ENSG00000227411,BAATP1
ENSG00000105393,BABAM1
ENSG00000158019,BABAM2
ENSG00000186318,BACE1
ENSG00000278768,BACE1-AS
ENSG00000182240,BACE2
ENSG00000224388,BACE2-IT1
ENSG00000156273,BACH1
ENSG00000232118,BACH1-AS1
ENSG00000248476,BACH1-IT1
ENSG00000228817,BACH1-IT2
ENSG00000234293,BACH1-IT3
ENSG00000112182,BACH2
ENSG00000002330,BAD
ENSG00000107262,BAG1
ENSG00000112208,BAG2
ENSG00000151929,BAG3
ENSG00000156735,BAG4
ENSG00000166170,BAG5
ENSG00000204463,BAG6
ENSG00000187172,BAGE2
ENSG00000266074,BAHCC1
ENSG00000140320,BAHD1
ENSG00000175866,BAIAP2
ENSG00000006453,BAIAP2L1
ENSG00000128298,BAIAP2L2
ENSG00000007516,BAIAP3
ENSG00000030110,BAK1
ENSG00000175730,BAK1P1
ENSG00000236616,BAK1P2
ENSG00000095739,BAMBI
ENSG00000278910,BANCR
ENSG00000175334,BANF1
ENSG00000258531,BANF1P1
ENSG00000230306,BANF1P2
ENSG00000237758,BANF1P3
ENSG00000223828,BANF1P4
ENSG00000225935,BANF1P5
ENSG00000125888,BANF2
ENSG00000153064,BANK1
ENSG00000172530,BANP
ENSG00000163930,BAP1
ENSG00000138376,BARD1
ENSG00000125492,BARHL1
ENSG00000143032,BARHL2
ENSG00000131668,BARX1
ENSG00000043039,BARX2
ENSG00000176788,BASP1
ENSG00000230535,BASP1P1
ENSG00000156127,BATF
ENSG00000168062,BATF2
ENSG00000123685,BATF3
ENSG00000087088,BAX
ENSG00000198604,BAZ1A
ENSG00000009954,BAZ1B
ENSG00000076108,BAZ2A
ENSG00000123636,BAZ2B
ENSG00000105327,BBC3
ENSG00000214413,BBIP1
ENSG00000271532,BBIP1P1
ENSG00000119636,BBOF1
ENSG00000129151,BBOX1
ENSG00000254560,BBOX1-AS1
ENSG00000174483,BBS1
ENSG00000125124,BBS2
ENSG00000140463,BBS4
ENSG00000163093,BBS5
ENSG00000138686,BBS7
ENSG00000122507,BBS9
ENSG00000114439,BBX
ENSG00000187244,BCAM
ENSG00000132692,BCAN
ENSG00000075790,BCAP29
ENSG00000185825,BCAP31
ENSG00000261217,BCAP31P1
ENSG00000260047,BCAP31P2
ENSG00000050820,BCAR1
ENSG00000258397,BCAR1P1
ENSG00000258771,BCAR1P2
ENSG00000137936,BCAR3
ENSG00000262117,BCAR4
ENSG00000064787,BCAS1
ENSG00000116752,BCAS2
ENSG00000255051,BCAS2P1
ENSG00000234332,BCAS2P2
ENSG00000226670,BCAS2P3
ENSG00000141376,BCAS3
ENSG00000124243,BCAS4
ENSG00000060982,BCAT1
ENSG00000105552,BCAT2
ENSG00000107949,BCCIP
ENSG00000186666,BCDIN3D
ENSG00000258057,BCDIN3D-AS1
ENSG00000114200,BCHE
ENSG00000248098,BCKDHA
ENSG00000083123,BCKDHB
ENSG00000103507,BCKDK
ENSG00000171791,BCL2
ENSG00000140379,BCL2A1
ENSG00000171552,BCL2L1
ENSG00000129473,BCL2L2
ENSG00000258643,BCL2L2-PABPN1
ENSG00000069399,BCL3
ENSG00000113916,BCL6
ENSG00000161940,BCL6B
ENSG00000110987,BCL7A
ENSG00000106635,BCL7B
ENSG00000099385,BCL7C
ENSG00000116128,BCL9
ENSG00000186174,BCL9L
ENSG00000249238,BCL9P1
ENSG00000029363,BCLAF1
ENSG00000248966,BCLAF1P1
ENSG00000279800,BCLAF1P2
ENSG00000173681,BCLAF3
ENSG00000135697,BCO1
ENSG00000197580,BCO2
ENSG00000183337,BCOR
ENSG00000085185,BCORL1
ENSG00000215580,BCORP1
ENSG00000186716,BCR
ENSG00000225098,BCRP1
ENSG00000169668,BCRP2
ENSG00000215481,BCRP3
ENSG00000215456,BCRP4
ENSG00000235062,BCRP5
ENSG00000169662,BCRP6
ENSG00000215544,BCRP7
ENSG00000236794,BCRP8
ENSG00000271287,BCRP9
ENSG00000074582,BCS1L
ENSG00000236824,BCYRN1
ENSG00000161267,BDH1
ENSG00000164039,BDH2
ENSG00000232699,BDH2P1
ENSG00000100739,BDKRB1
ENSG00000168398,BDKRB2
ENSG00000176697,BDNF
ENSG00000245573,BDNF-AS
ENSG00000145734,BDP1
ENSG00000264736,BDP1P
ENSG00000166546,BEAN1
ENSG00000261656,BEAN1-AS1
ENSG00000126581,BECN1
ENSG00000219669,BECN1P2
ENSG00000196289,BECN2
ENSG00000183092,BEGAIN
ENSG00000177324,BEND2
ENSG00000178409,BEND3
ENSG00000231345,BEND3P1
ENSG00000224809,BEND3P2
ENSG00000278616,BEND3P3
ENSG00000188848,BEND4
ENSG00000162373,BEND5
ENSG00000151917,BEND6
ENSG00000165626,BEND7
ENSG00000230320,BEND7P1
ENSG00000167995,BEST1
ENSG00000039987,BEST2
ENSG00000127325,BEST3
ENSG00000142959,BEST4
ENSG00000105829,BET1
ENSG00000177951,BET1L
ENSG00000241134,BET1P1
ENSG00000133169,BEX1
ENSG00000133134,BEX2
ENSG00000166681,BEX3
ENSG00000102409,BEX4
ENSG00000184515,BEX5
ENSG00000103429,BFAR
ENSG00000125864,BFSP1
ENSG00000170819,BFSP2
ENSG00000249993,BFSP2-AS1
ENSG00000242252,BGLAP
ENSG00000260629,BGLT3
ENSG00000182492,BGN
ENSG00000205899,BHLHA9
ENSG00000198908,BHLHB9
ENSG00000258915,BHLHB9P1
ENSG00000180828,BHLHE22
ENSG00000125533,BHLHE23
ENSG00000134107,BHLHE40
ENSG00000235831,BHLHE40-AS1
ENSG00000123095,BHLHE41
ENSG00000237452,BHMG1
ENSG00000145692,BHMT
ENSG00000132840,BHMT2
ENSG00000122870,BICC1
ENSG00000151746,BICD1
ENSG00000224346,BICD1P1
ENSG00000185963,BICD2
ENSG00000135127,BICDL1
ENSG00000162069,BICDL2
ENSG00000063169,BICRA
ENSG00000269806,BICRA-AS1
ENSG00000112624,BICRAL
ENSG00000015475,BID
ENSG00000100290,BIK
ENSG00000136717,BIN1
ENSG00000110934,BIN2
ENSG00000234568,BIN2P1
ENSG00000248684,BIN2P2
ENSG00000147439,BIN3
ENSG00000110330,BIRC2
ENSG00000023445,BIRC3
ENSG00000089685,BIRC5
ENSG00000115760,BIRC6
ENSG00000230046,BIRC6-AS1
ENSG00000279897,BIRC6-AS2
ENSG00000101197,BIRC7
ENSG00000163098,BIRC8
ENSG00000282851,BISPR
ENSG00000134897,BIVM
ENSG00000270181,BIVM-ERCC5
ENSG00000281406,BLACAT1
ENSG00000204960,BLACE
ENSG00000166619,BLCAP
ENSG00000259571,BLID
ENSG00000136573,BLK
ENSG00000197299,BLM
ENSG00000108578,BLMH
ENSG00000095585,BLNK
ENSG00000135441,BLOC1S1
ENSG00000196072,BLOC1S2
ENSG00000236982,BLOC1S2P1
ENSG00000189114,BLOC1S3
ENSG00000186222,BLOC1S4
ENSG00000188428,BLOC1S5
ENSG00000259040,BLOC1S5-TXNDC5
ENSG00000104164,BLOC1S6
ENSG00000106605,BLVRA
ENSG00000090013,BLVRB
ENSG00000117475,BLZF1
ENSG00000258565,BLZF2P
ENSG00000104081,BMF
ENSG00000168283,BMI1
ENSG00000234201,BMI1P1
ENSG00000168487,BMP1
ENSG00000125845,BMP2
ENSG00000138756,BMP2K
ENSG00000204113,BMP2KL
ENSG00000152785,BMP3
ENSG00000125378,BMP4
ENSG00000112175,BMP5
ENSG00000153162,BMP6
ENSG00000236323,BMP6P1
ENSG00000101144,BMP7
ENSG00000235032,BMP7-AS1
ENSG00000183682,BMP8A
ENSG00000116985,BMP8B
ENSG00000164619,BMPER
ENSG00000107779,BMPR1A
ENSG00000219642,BMPR1APS1
ENSG00000232460,BMPR1APS2
ENSG00000138696,BMPR1B
ENSG00000204217,BMPR2
ENSG00000165733,BMS1
ENSG00000204177,BMS1P1
ENSG00000251079,BMS1P2
ENSG00000240089,BMS1P3
ENSG00000242338,BMS1P4
ENSG00000271816,BMS1P4
ENSG00000270025,BMS1P7
ENSG00000260518,BMS1P8
ENSG00000198312,BMS1P9
ENSG00000164603,BMT2
ENSG00000102010,BMX
ENSG00000169594,BNC1
ENSG00000173068,BNC2
ENSG00000113734,BNIP1
ENSG00000140299,BNIP2
ENSG00000176171,BNIP3
ENSG00000104765,BNIP3L
ENSG00000197358,BNIP3P1
ENSG00000236097,BNIP3P2
ENSG00000271225,BNIP3P4
ENSG00000260571,BNIP3P5
ENSG00000257356,BNIP3P6
ENSG00000270496,BNIP3P7
ENSG00000269431,BNIP3P8
ENSG00000270325,BNIP3P9
ENSG00000163141,BNIPL
ENSG00000144857,BOC
ENSG00000145919,BOD1
ENSG00000038219,BOD1L1
ENSG00000228075,BOD1L2
ENSG00000263460,BOD1P1
ENSG00000215368,BOD1P2
ENSG00000176720,BOK
ENSG00000234235,BOK-AS1
ENSG00000178096,BOLA1
ENSG00000183336,BOLA2
ENSG00000169627,BOLA2B
ENSG00000266575,BOLA2P1
ENSG00000271161,BOLA2P2
ENSG00000220771,BOLA2P3
ENSG00000163170,BOLA3
ENSG00000225439,BOLA3-AS1
ENSG00000255469,BOLA3P1
ENSG00000267332,BOLA3P2
ENSG00000213630,BOLA3P3
ENSG00000223807,BOLA3P4
ENSG00000152430,BOLL
ENSG00000261236,BOP1
ENSG00000136122,BORA
ENSG00000165714,BORCS5
ENSG00000196544,BORCS6
ENSG00000166275,BORCS7
ENSG00000270316,BORCS7-ASMT
ENSG00000254901,BORCS8
ENSG00000064489,BORCS8-MEF2B
ENSG00000232416,BPESC1
ENSG00000172331,BPGM
ENSG00000137274,BPHL
ENSG00000101425,BPI
ENSG00000198183,BPIFA1
ENSG00000131050,BPIFA2
ENSG00000131059,BPIFA3
ENSG00000183566,BPIFA4P
ENSG00000125999,BPIFB1
ENSG00000078898,BPIFB2
ENSG00000186190,BPIFB3
ENSG00000186191,BPIFB4
